,contract_id,chicken_import_id,building_number,age,avg_weight
706,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,23,1217.0
707,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,24,1286.0
708,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,25,1331.0
709,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,26,1419.0
710,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,27,1498.0
711,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,28,1577.0
712,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,29,1666.0
713,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,30,1742.0
714,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,31,1873.0
717,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,0,32.0
718,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,1,45.0
719,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,2,59.0
720,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,3,65.0
721,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,4,103.0
722,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,5,138.0
723,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,6,208.0
724,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,7,257.0
725,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,8,279.0
726,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,9,344.0
727,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,10,356.0
728,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,11,395.0
729,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,12,468.0
730,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,13,544.0
731,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,14,585.0
732,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,15,655.0
733,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,16,739.0
734,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,17,820.0
735,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,18,933.0
736,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,19,1001.0
737,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,20,1101.0
738,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,21,1202.0
739,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,22,1302.0
740,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,23,1417.0
741,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,24,1508.0
742,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,25,1595.0
743,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,26,1622.0
744,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,27,1759.0
745,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,28,1838.0
746,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,29,1978.0
747,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,30,2071.0
748,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,上層,31,1981.0
749,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,0,43.0
750,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,1,59.0
751,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,2,72.0
752,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,3,96.0
753,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,4,119.0
754,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,5,164.0
755,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,6,252.0
756,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,7,316.0
757,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,8,295.0
758,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,9,334.0
759,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,10,382.0
760,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,11,395.0
761,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,12,459.0
762,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,13,534.0
763,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,14,554.0
764,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,15,624.0
765,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,16,664.0
766,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,17,760.0
767,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,18,850.0
768,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,19,948.0
769,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,20,1048.0
770,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,21,1148.0
771,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,22,1218.0
772,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,23,1316.0
773,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,24,1482.0
774,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,25,1544.0
775,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,26,1628.0
776,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,27,1761.0
777,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,28,1790.0
778,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,29,1914.0
779,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,30,2046.0
780,eef47f04-01e7-4b49-8827-e231694ea345,G11301104,下層,31,1958.0
781,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,0,36.0
782,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,1,41.0
783,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,2,68.0
784,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,3,88.0
785,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,4,109.0
786,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,5,139.0
787,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,6,162.0
788,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,7,190.0
789,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,8,228.0
790,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,9,265.0
791,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,10,315.0
792,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,11,366.0
793,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,12,423.0
794,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,13,502.0
795,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,14,559.0
796,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,15,642.0
797,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,16,718.0
798,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,17,782.0
799,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,18,870.0
800,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,19,950.0
801,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,20,1039.0
802,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,21,1121.0
803,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,22,1222.0
804,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,23,1312.0
805,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,24,1415.0
806,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,25,1489.0
807,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,26,1578.0
808,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,27,1694.0
809,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,28,1793.0
810,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,29,1917.0
811,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,30,2043.0
812,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,上層,31,2091.0
815,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,0,42.0
816,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,1,59.0
817,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,2,71.0
818,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,3,89.0
819,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,4,110.0
820,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,5,136.0
821,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,6,164.0
822,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,7,194.0
823,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,8,239.0
824,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,9,269.0
825,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,10,319.0
826,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,11,367.0
827,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,12,435.0
828,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,13,491.0
829,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,14,551.0
830,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,15,632.0
831,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,16,708.0
832,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,17,781.0
833,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,18,878.0
834,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,19,962.0
835,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,20,1086.0
836,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,21,1169.0
837,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,22,1267.0
838,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,23,1343.0
839,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,24,1437.0
840,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,25,1516.0
841,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,26,1621.0
842,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,27,1731.0
843,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,28,1795.0
844,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,29,1919.0
845,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,30,1979.0
846,a1e231c6-87ab-43fa-9047-e292b19f146d,G11301106,下層,31,2102.0
849,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,0,36.0
850,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,1,48.0
851,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,2,58.0
852,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,3,65.0
853,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,4,96.0
854,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,5,130.0
855,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,6,165.0
856,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,7,203.0
857,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,8,226.0
858,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,9,272.0
859,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,10,315.0
860,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,11,371.0
861,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,12,440.0
862,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,13,515.0
863,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,14,598.0
864,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,15,694.0
865,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,16,757.0
866,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,17,842.0
867,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,18,1060.0
868,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,19,1019.0
869,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,20,1113.0
870,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,21,1216.0
871,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,22,1133.0
872,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,23,1211.0
873,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,24,1294.0
874,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,25,1377.0
875,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,26,1476.0
876,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,27,1560.0
877,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,28,1744.0
878,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,29,1852.0
879,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,30,1978.0
880,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟上層,31,2354.0
881,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,0,39.0
882,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,1,65.0
883,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,2,72.0
884,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,3,71.0
885,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,4,97.0
886,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,5,132.0
887,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,6,183.0
888,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,7,225.0
889,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,8,284.0
890,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,9,337.0
891,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,10,387.0
892,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,11,453.0
893,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,12,526.0
894,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,13,633.0
895,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,14,606.0
896,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,15,595.0
897,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,16,669.0
898,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,17,761.0
899,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,18,847.0
900,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,19,923.0
901,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,20,1293.0
902,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,21,1465.0
903,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,22,1163.0
904,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,23,1251.0
905,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,24,1295.0
906,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,25,1416.0
907,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,26,1541.0
908,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,27,1609.0
909,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,28,1776.0
910,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,29,1892.0
911,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,30,1982.0
912,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,A棟下層,31,2010.0
913,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,0,38.0
914,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,1,53.0
915,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,2,68.0
916,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,3,80.0
917,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,4,102.0
918,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,5,146.0
919,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,6,182.0
920,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,7,171.0
921,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,8,198.0
922,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,9,232.0
923,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,10,281.0
924,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,11,346.0
925,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,12,390.0
926,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,13,458.0
927,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,14,524.0
928,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,15,595.0
929,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,16,669.0
930,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,17,761.0
931,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,18,847.0
932,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,19,923.0
933,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,20,1092.0
934,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,21,1448.0
935,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,22,1215.0
936,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,23,1230.0
937,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,24,1313.0
938,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,25,1422.0
939,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,26,1480.0
940,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,27,1531.0
941,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,28,1833.0
942,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,29,1904.0
943,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,30,2004.0
944,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟上層,31,2011.0
949,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,0,33.0
950,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,1,34.0
951,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,2,35.0
952,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,3,43.0
953,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,4,64.0
954,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,5,72.0
955,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,6,100.0
956,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,7,132.0
957,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,8,167.0
958,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,9,202.0
959,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,10,254.0
960,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,11,302.0
961,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,12,378.0
962,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,13,446.0
963,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,14,509.0
964,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,15,581.0
965,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,16,656.0
966,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,17,734.0
967,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,18,816.0
968,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,19,882.0
969,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,20,962.0
970,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,21,1055.0
971,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,22,1128.0
972,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,23,1229.0
973,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,24,1318.0
974,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,25,1384.0
975,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,26,1482.0
976,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,27,1557.0
977,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,28,1711.0
978,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,29,1896.0
979,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,30,2001.0
980,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11302101,B棟下層,31,2020.0
981,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,0,42.0
982,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,1,50.0
983,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,2,63.0
984,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,3,80.0
985,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,4,98.0
986,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,5,127.0
987,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,6,172.0
988,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,7,231.0
989,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,8,289.0
990,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,9,359.0
991,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,10,387.0
992,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,11,413.0
993,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,12,475.0
994,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,13,539.0
995,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,14,588.0
996,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,15,658.0
997,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,16,748.0
998,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,17,842.0
999,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,18,919.0
1000,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,19,1035.0
1001,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,20,1156.0
1002,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,21,1245.0
1003,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,22,1357.0
1004,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,23,1449.0
1005,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,24,1329.0
1006,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,25,1468.0
1007,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,26,1548.0
1008,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,27,1658.0
1009,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,28,1767.0
1010,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,29,1879.0
1011,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,30,1958.0
1012,bf03e764-50bb-4e45-a670-ce10271d6626,G11302102,仁德廠,31,2032.0
1015,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,0,36.0
1016,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,1,47.0
1017,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,2,57.0
1018,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,3,78.0
1019,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,4,110.0
1020,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,5,152.0
1021,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,6,215.0
1022,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,7,241.0
1023,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,8,280.0
1024,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,9,333.0
1025,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,10,367.0
1026,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,11,360.0
1027,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,12,369.0
1028,e8728b72-d138-49df-b469-1eafd2edd182,G11302103,前棟,13,445.0
